"No.","Time","Source","Destination","Protocol","Length","Info"
"1119","85.215695000","10.0.0.2","10.0.0.1","TCP","66","34620 > irdmi [ACK] Seq=612 Ack=30 Win=29696 Len=0 TSval=297334 TSecr=297308"
"1120","85.215696000","10.0.0.2","10.0.0.1","TCP","66","34614 > irdmi [FIN, ACK] Seq=633 Ack=346 Win=32256 Len=0 TSval=297334 TSecr=297308"
"1121","85.215697000","10.0.0.2","10.0.0.1","TCP","66","34616 > irdmi [ACK] Seq=608 Ack=30 Win=29696 Len=0 TSval=297334 TSecr=297309"
"1122","85.215698000","10.0.0.2","10.0.0.1","TCP","66","34620 > irdmi [FIN, ACK] Seq=612 Ack=346 Win=32256 Len=0 TSval=297334 TSecr=297308"
"1123","85.215698000","10.0.0.2","10.0.0.1","TCP","66","34616 > irdmi [FIN, ACK] Seq=608 Ack=346 Win=32256 Len=0 TSval=297334 TSecr=297309"
"1124","85.216961000","10.0.0.2","10.0.0.1","TCP","74","34628 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297334 TSecr=0 WS=512"
"1125","85.217022000","10.0.0.2","10.0.0.1","TCP","66","34618 > irdmi [ACK] Seq=622 Ack=30 Win=29696 Len=0 TSval=297335 TSecr=297310"
"1126","85.217212000","10.0.0.2","10.0.0.1","TCP","74","34630 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297334 TSecr=0 WS=512"
"1127","85.218148000","10.0.0.2","10.0.0.1","TCP","66","34618 > irdmi [FIN, ACK] Seq=622 Ack=346 Win=32256 Len=0 TSval=297335 TSecr=297310"
"1128","85.218159000","10.0.0.2","10.0.0.1","TCP","74","34626 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297334 TSecr=0 WS=512"
"1129","85.220100000","10.0.0.2","10.0.0.1","TCP","74","34632 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297335 TSecr=0 WS=512"
"1130","85.223032000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34610 [ACK] Seq=346 Ack=589 Win=30208 Len=0 TSval=297349 TSecr=297324"
"1131","85.223038000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34622 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297349 TSecr=297324 WS=512"
"1132","85.227955000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34612 [ACK] Seq=346 Ack=656 Win=32256 Len=0 TSval=297350 TSecr=297325"
"1133","85.228889000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34624 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297350 TSecr=297325 WS=512"
"1134","85.266021000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34614 [ACK] Seq=346 Ack=634 Win=32256 Len=0 TSval=297360 TSecr=297334"
"1135","85.266027000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34620 [ACK] Seq=346 Ack=613 Win=32256 Len=0 TSval=297360 TSecr=297334"
"1136","85.266029000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34616 [ACK] Seq=346 Ack=609 Win=30208 Len=0 TSval=297360 TSecr=297334"
"1137","85.267953000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34628 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297360 TSecr=297334 WS=512"
"1138","85.267980000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34630 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297360 TSecr=297334 WS=512"
"1139","85.268927000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34618 [ACK] Seq=346 Ack=623 Win=32256 Len=0 TSval=297360 TSecr=297335"
"1140","85.268932000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34626 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297360 TSecr=297334 WS=512"
"1141","85.270879000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34632 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297361 TSecr=297335 WS=512"
"1142","85.374190000","10.0.0.2","10.0.0.1","TCP","66","34622 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297374 TSecr=297349"
"1143","85.374192000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/1.6.4.jquery.min.js.download HTTP/1.1 "
"1144","85.380155000","10.0.0.2","10.0.0.1","TCP","66","34624 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297376 TSecr=297350"
"1145","85.380156000","10.0.0.2","10.0.0.1","HTTP","678","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/scripts-responsive.js.download HTTP/1.1 "
"1146","85.419230000","10.0.0.2","10.0.0.1","TCP","66","34628 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297386 TSecr=297360"
"1147","85.419613000","10.0.0.2","10.0.0.1","HTTP","675","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.validate.js.download HTTP/1.1 "
"1148","85.420531000","10.0.0.2","10.0.0.1","TCP","66","34630 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297386 TSecr=297360"
"1149","85.420533000","10.0.0.2","10.0.0.1","HTTP","681","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/datepicker.validation.js.download HTTP/1.1 "
"1150","85.421665000","10.0.0.2","10.0.0.1","TCP","66","34626 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297386 TSecr=297360"
"1151","85.421742000","10.0.0.2","10.0.0.1","HTTP","683","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.ui.addresspicker.js.download HTTP/1.1 "
"1152","85.424547000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34622 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=297399 TSecr=297374"
"1153","85.424561000","10.0.0.2","10.0.0.1","TCP","66","34632 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297386 TSecr=297361"
"1154","85.425438000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1155","85.425436000","10.0.0.2","10.0.0.1","HTTP","680","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.ui.timepicker.js.download HTTP/1.1 "
"1156","85.425536000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1157","85.430399000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34624 [ACK] Seq=1 Ack=613 Win=32256 Len=0 TSval=297401 TSecr=297376"
"1158","85.430648000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1159","85.430947000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1160","85.469845000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34628 [ACK] Seq=1 Ack=610 Win=32256 Len=0 TSval=297411 TSecr=297386"
"1161","85.470390000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1162","85.470413000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1163","85.471039000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34630 [ACK] Seq=1 Ack=616 Win=32256 Len=0 TSval=297411 TSecr=297386"
"1164","85.471403000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1165","85.472391000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1166","85.472394000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34626 [ACK] Seq=1 Ack=618 Win=32256 Len=0 TSval=297411 TSecr=297386"
"1167","85.473851000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1168","85.473853000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1169","85.475805000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34632 [ACK] Seq=1 Ack=615 Win=32256 Len=0 TSval=297412 TSecr=297386"
"1170","85.476784000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1171","85.476787000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1172","85.576246000","10.0.0.2","10.0.0.1","TCP","66","34622 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=297425 TSecr=297400"
"1173","85.578038000","10.0.0.2","10.0.0.1","TCP","66","34622 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=297425 TSecr=297400"
"1174","85.580958000","10.0.0.2","10.0.0.1","TCP","74","34634 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297426 TSecr=0 WS=512"
"1175","85.582038000","10.0.0.2","10.0.0.1","TCP","66","34624 > irdmi [ACK] Seq=613 Ack=30 Win=29696 Len=0 TSval=297426 TSecr=297401"
"1176","85.582398000","10.0.0.2","10.0.0.1","TCP","66","34624 > irdmi [FIN, ACK] Seq=613 Ack=346 Win=32256 Len=0 TSval=297426 TSecr=297401"
"1177","85.583386000","10.0.0.2","10.0.0.1","TCP","74","34636 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297426 TSecr=0 WS=512"
"1178","85.621973000","10.0.0.2","10.0.0.1","TCP","66","34628 > irdmi [ACK] Seq=610 Ack=30 Win=29696 Len=0 TSval=297436 TSecr=297411"
"1179","85.622745000","10.0.0.2","10.0.0.1","TCP","66","34630 > irdmi [ACK] Seq=616 Ack=30 Win=29696 Len=0 TSval=297436 TSecr=297411"
"1180","85.622746000","10.0.0.2","10.0.0.1","TCP","66","34628 > irdmi [FIN, ACK] Seq=610 Ack=346 Win=32256 Len=0 TSval=297436 TSecr=297411"
"1181","85.624258000","10.0.0.2","10.0.0.1","TCP","66","34630 > irdmi [FIN, ACK] Seq=616 Ack=346 Win=32256 Len=0 TSval=297437 TSecr=297411"
"1182","85.624629000","10.0.0.2","10.0.0.1","TCP","66","34626 > irdmi [ACK] Seq=618 Ack=30 Win=29696 Len=0 TSval=297437 TSecr=297412"
"1183","85.626133000","10.0.0.2","10.0.0.1","TCP","66","34626 > irdmi [FIN, ACK] Seq=618 Ack=346 Win=32256 Len=0 TSval=297437 TSecr=297412"
"1184","85.627747000","10.0.0.2","10.0.0.1","TCP","66","34632 > irdmi [ACK] Seq=615 Ack=30 Win=29696 Len=0 TSval=297438 TSecr=297412"
"1185","85.628260000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34622 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=297450 TSecr=297425"
"1186","85.628258000","10.0.0.2","10.0.0.1","TCP","66","34632 > irdmi [FIN, ACK] Seq=615 Ack=346 Win=32256 Len=0 TSval=297438 TSecr=297412"
"1187","85.631081000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34634 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297451 TSecr=297426 WS=512"
"1188","85.632693000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34624 [ACK] Seq=346 Ack=614 Win=32256 Len=0 TSval=297451 TSecr=297426"
"1189","85.633644000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34636 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297452 TSecr=297426 WS=512"
"1190","85.634121000","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0d19, seq=22/5632, ttl=64 (reply in 1195)"
"1191","85.672873000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34628 [ACK] Seq=346 Ack=611 Win=32256 Len=0 TSval=297462 TSecr=297436"
"1192","85.674398000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34630 [ACK] Seq=346 Ack=617 Win=32256 Len=0 TSval=297462 TSecr=297437"
"1193","85.676206000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34626 [ACK] Seq=346 Ack=619 Win=32256 Len=0 TSval=297462 TSecr=297437"
"1194","85.678382000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34632 [ACK] Seq=346 Ack=616 Win=32256 Len=0 TSval=297463 TSecr=297438"
"1195","85.684252000","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0d19, seq=22/5632, ttl=64 (request in 1190)"
"1196","85.782600000","10.0.0.2","10.0.0.1","TCP","66","34634 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297476 TSecr=297451"
"1197","85.782985000","10.0.0.2","10.0.0.1","HTTP","687","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery-ui-1.8.21.custom.min.js.download HTTP/1.1 "
"1198","85.784521000","10.0.0.2","10.0.0.1","TCP","66","34636 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297477 TSecr=297452"
"1199","85.785433000","10.0.0.2","10.0.0.1","HTTP","710","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/logo-western-crest-ftr.svg HTTP/1.1 "
"1200","85.833291000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34634 [ACK] Seq=1 Ack=622 Win=32256 Len=0 TSval=297502 TSecr=297476"
"1201","85.833885000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1202","85.833888000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1203","85.836046000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34636 [ACK] Seq=1 Ack=645 Win=32256 Len=0 TSval=297502 TSecr=297477"
"1204","85.836049000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1205","85.836051000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1206","85.984594000","10.0.0.2","10.0.0.1","TCP","66","34634 > irdmi [ACK] Seq=622 Ack=30 Win=29696 Len=0 TSval=297527 TSecr=297502"
"1207","85.985632000","10.0.0.2","10.0.0.1","TCP","66","34634 > irdmi [FIN, ACK] Seq=622 Ack=346 Win=32256 Len=0 TSval=297527 TSecr=297502"
"1208","85.987102000","10.0.0.2","10.0.0.1","TCP","66","34636 > irdmi [ACK] Seq=645 Ack=30 Win=29696 Len=0 TSval=297527 TSecr=297502"
"1209","85.989089000","10.0.0.2","10.0.0.1","TCP","66","34636 > irdmi [FIN, ACK] Seq=645 Ack=346 Win=30720 Len=0 TSval=297528 TSecr=297502"
"1210","85.991137000","10.0.0.2","10.0.0.1","TCP","74","34638 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297528 TSecr=0 WS=512"
"1211","86.035842000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34634 [ACK] Seq=346 Ack=623 Win=32256 Len=0 TSval=297552 TSecr=297527"
"1212","86.039402000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34636 [ACK] Seq=346 Ack=646 Win=32256 Len=0 TSval=297553 TSecr=297528"
"1213","86.041201000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34638 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297554 TSecr=297528 WS=512"
"1214","86.193811000","10.0.0.2","10.0.0.1","TCP","66","34638 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297579 TSecr=297554"
"1215","86.193827000","10.0.0.2","10.0.0.1","HTTP","672","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.tweet.js.download HTTP/1.1 "
"1216","86.244026000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34638 [ACK] Seq=1 Ack=607 Win=30208 Len=0 TSval=297604 TSecr=297579"
"1217","86.250834000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1218","86.250881000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1219","86.401714000","10.0.0.2","10.0.0.1","TCP","66","34638 > irdmi [ACK] Seq=607 Ack=30 Win=29696 Len=0 TSval=297631 TSecr=297606"
"1220","86.403678000","10.0.0.2","10.0.0.1","TCP","66","34638 > irdmi [FIN, ACK] Seq=607 Ack=346 Win=32256 Len=0 TSval=297631 TSecr=297606"
"1221","86.406607000","10.0.0.2","10.0.0.1","TCP","74","34640 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297632 TSecr=0 WS=512"
"1222","86.454507000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34638 [ACK] Seq=346 Ack=608 Win=30208 Len=0 TSval=297657 TSecr=297631"
"1223","86.456850000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34640 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297657 TSecr=297632 WS=512"
"1224","86.608336000","10.0.0.2","10.0.0.1","TCP","66","34640 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297683 TSecr=297657"
"1225","86.608645000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/SpryTabbedPanels.js.download HTTP/1.1 "
"1226","86.634018000","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0d19, seq=23/5888, ttl=64 (reply in 1230)"
"1227","86.658880000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34640 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=297708 TSecr=297683"
"1228","86.660047000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1229","86.660051000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1230","86.684101000","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0d19, seq=23/5888, ttl=64 (request in 1226)"
"1231","86.810905000","10.0.0.2","10.0.0.1","TCP","66","34640 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=297733 TSecr=297708"
"1232","86.812823000","10.0.0.2","10.0.0.1","TCP","66","34640 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=297734 TSecr=297708"
"1233","86.815971000","10.0.0.2","10.0.0.1","TCP","74","34642 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297734 TSecr=0 WS=512"
"1234","86.862874000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34640 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=297759 TSecr=297734"
"1235","86.866310000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34642 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297760 TSecr=297734 WS=512"
"1236","87.017812000","10.0.0.2","10.0.0.1","TCP","66","34642 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297785 TSecr=297760"
"1237","87.017828000","10.0.0.2","10.0.0.1","HTTP","667","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/facebox.js.download HTTP/1.1 "
"1238","87.067957000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34642 [ACK] Seq=1 Ack=602 Win=30208 Len=0 TSval=297810 TSecr=297785"
"1239","87.069777000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1240","87.069909000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1241","87.220389000","10.0.0.2","10.0.0.1","TCP","66","34642 > irdmi [ACK] Seq=602 Ack=30 Win=29696 Len=0 TSval=297836 TSecr=297811"
"1242","87.234615000","10.0.0.2","10.0.0.1","TCP","66","34642 > irdmi [FIN, ACK] Seq=602 Ack=346 Win=32256 Len=0 TSval=297839 TSecr=297811"
"1243","87.240428000","10.0.0.2","10.0.0.1","TCP","74","34644 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297841 TSecr=0 WS=512"
"1244","87.284691000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34642 [ACK] Seq=346 Ack=603 Win=30208 Len=0 TSval=297864 TSecr=297839"
"1245","87.290574000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34644 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297866 TSecr=297841 WS=512"
"1246","87.442084000","10.0.0.2","10.0.0.1","TCP","66","34644 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297891 TSecr=297866"
"1247","87.442109000","10.0.0.2","10.0.0.1","HTTP","677","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.flexslider.js.download HTTP/1.1 "
"1248","87.492373000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34644 [ACK] Seq=1 Ack=612 Win=32256 Len=0 TSval=297916 TSecr=297891"
"1249","87.493549000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1250","87.493604000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1251","87.634424000","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0d19, seq=24/6144, ttl=64 (reply in 1255)"
"1252","87.644605000","10.0.0.2","10.0.0.1","TCP","66","34644 > irdmi [ACK] Seq=612 Ack=30 Win=29696 Len=0 TSval=297942 TSecr=297917"
"1253","87.645329000","10.0.0.2","10.0.0.1","TCP","66","34644 > irdmi [FIN, ACK] Seq=612 Ack=346 Win=32256 Len=0 TSval=297942 TSecr=297917"
"1254","87.647946000","10.0.0.2","10.0.0.1","TCP","74","34646 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297942 TSecr=0 WS=512"
"1255","87.684713000","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0d19, seq=24/6144, ttl=64 (request in 1251)"
"1256","87.695416000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34644 [ACK] Seq=346 Ack=613 Win=32256 Len=0 TSval=297967 TSecr=297942"
"1257","87.698365000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34646 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297968 TSecr=297942 WS=512"
"1258","87.849783000","10.0.0.2","10.0.0.1","TCP","66","34646 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297993 TSecr=297968"
"1259","87.849785000","10.0.0.2","10.0.0.1","HTTP","673","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.client.js.download HTTP/1.1 "
"1260","87.900026000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34646 [ACK] Seq=1 Ack=608 Win=30208 Len=0 TSval=298018 TSecr=297993"
"1261","87.901012000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1262","87.901108000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1263","88.051795000","10.0.0.2","10.0.0.1","TCP","66","34646 > irdmi [ACK] Seq=608 Ack=30 Win=29696 Len=0 TSval=298044 TSecr=298019"
"1264","88.052900000","10.0.0.2","10.0.0.1","TCP","66","34646 > irdmi [FIN, ACK] Seq=608 Ack=346 Win=32256 Len=0 TSval=298044 TSecr=298019"
"1265","88.055686000","10.0.0.2","10.0.0.1","TCP","74","34648 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=298044 TSecr=0 WS=512"
"1266","88.103180000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34646 [ACK] Seq=346 Ack=609 Win=30208 Len=0 TSval=298069 TSecr=298044"
"1267","88.105799000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34648 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=298070 TSecr=298044 WS=512"
"1268","88.257307000","10.0.0.2","10.0.0.1","TCP","66","34648 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=298095 TSecr=298070"
"1269","88.257310000","10.0.0.2","10.0.0.1","HTTP","687","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.hoverIntent.minified.js.download HTTP/1.1 "
"1270","88.307424000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34648 [ACK] Seq=1 Ack=622 Win=32256 Len=0 TSval=298120 TSecr=298095"
"1271","88.309281000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1272","88.309284000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1273","88.460933000","10.0.0.2","10.0.0.1","TCP","66","34648 > irdmi [ACK] Seq=622 Ack=30 Win=29696 Len=0 TSval=298146 TSecr=298121"
"1274","88.460975000","10.0.0.2","10.0.0.1","TCP","66","34648 > irdmi [FIN, ACK] Seq=622 Ack=346 Win=32256 Len=0 TSval=298146 TSecr=298121"
"1275","88.463589000","10.0.0.2","10.0.0.1","TCP","74","34650 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=298146 TSecr=0 WS=512"
"1276","88.511028000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34648 [ACK] Seq=346 Ack=623 Win=32256 Len=0 TSval=298171 TSecr=298146"
"1277","88.513674000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34650 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=298172 TSecr=298146 WS=512"
"1278","88.633962000","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0d19, seq=25/6400, ttl=64 (reply in 1281)"
"1279","88.665563000","10.0.0.2","10.0.0.1","TCP","66","34650 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=298197 TSecr=298172"
"1280","88.665768000","10.0.0.2","10.0.0.1","HTTP","678","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/scripts-responsive.js.download HTTP/1.1 "
